>FJ590522.1_Cladosporium_tenuissimum_isolate_31_cytochrome_oxidase_subunit_I_(COI)_gene,_partial_cds;_mitochondrial	Query105	Eukaryota_Ascomycota_Dothideomycetes_Cladosporiales_Cladosporiaceae_Cladosporium	94.456	487	26	1	1	487	1	486	0.0	749
>FJ590524.1_Cladosporium_sp._BM-2009-3_cytochrome_oxidase_subunit_I_(COI)_gene,_partial_cds;_mitochondrial	Query107	Eukaryota_Ascomycota_Dothideomycetes_Cladosporiales_Cladosporiaceae_Cladosporium	91.111	495	43	1	1	495	1	494	0.0	669
>MN010612.1_Lasius_japonicus_isolate_SFC20180710-A11_cytochrome_c_oxidase_subunit_I_(COI)_gene,_partial_cds;_mitochondrial	Query108	Eukaryota_Arthropoda_Insecta_Hymenoptera	81.664	589	100	7	9	593	18	602	3.21e-137	483
>KJ021204.1_Ophiocordyceps_sinensis_isolate_53_cytochrome_oxidase_subunit_I_(COI)_gene,_partial_cds;_mitochondrial	Query109	Eukaryota_Arthropoda_Insecta_Lepidoptera	85.432	659	94	2	2	659	1	658	0.0	684
>EF180344.1_Penicillium_olsonii_voucher_833.88_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds;_mitochondrial	Query110	Eukaryota_Ascomycota_Eurotiomycetes_Eurotiales	91.176	544	42	6	2	545	2	539	0.0	734
>DQ628540.1_Agelenopsis_aperta_isolate_AAA2_cytochrome_oxidase_subunit_I_(CO1)_gene,_partial_cds;_mitochondrial	Query111	Eukaryota_Arthropoda_Arachnida_Araneae	90.150	467	43	3	1	466	164	628	5.12e-174	604
>HQ850887.1_Penicillium_italicum_strain_F1_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds;_mitochondrial	Query112	Eukaryota_Ascomycota_Eurotiomycetes_Eurotiales	96.697	545	12	6	26	570	1	539	0.0	902
>FJ647867.1_Paroster_macrosturtensis_isolate_SMPA53_cytochrome_oxidase_subunit_1_(CO1)_gene,_partial_cds;_mitochondrial	Query114	Eukaryota_Arthropoda_Diplopoda_Glomeridesmida_Glomeridesmidae_Glomeridesmus_Glomeridesmus_spelaeus	77.429	669	137	13	4	665	703	1364	3.50e-108	387
>KP234375.1_UNVERIFIED:_Articulospora_atra_strain_CCM_F-01384_cytochrome_oxidase_subunit_1-like_(COX1)_gene,_partial_sequence;_mitochondrial	Query115	Eukaryota_Ascomycota_Eurotiomycetes_Mycocaliciales_Mycocaliciaceae_Mycocalicium_Mycocalicium_subtile	88.040	602	71	1	10	610	127	728	0.0	712
>FJ501233.1_Gibberella_circinata_voucher_DAOM_2357580.1_COI_gene,_partial_sequence;_mitochondrial_or_numt	Query116	Eukaryota_Ascomycota_Arthoniomycetes_Arthoniales	79.070	516	105	3	9	523	152	665	1.79e-109	390
>KY123371.1_Lepidoderma_chailletii_voucher_LE305861_cytochrome_c_oxidase_subunit_1_(COI)_gene,_partial_sequence;_mitochondrial	Query118	Eukaryota_Evosea_Eumycetozoa_Physariida	85.055	542	62	18	1	524	374	914	7.80e-153	534
>EF180209.1_Penicillium_coprobium_voucher_562.9_cytochrome_oxidase_subunit_1_(COI)_gene,_partial_cds;_mitochondrial	Query119	Eukaryota_Ascomycota_Eurotiomycetes_Eurotiales	96.324	544	14	6	2	545	2	539	0.0	889
>HM460272.1_Limnodriloides_anxius_isolate_CE131_cytochrome_oxidase_subunit_I_(COI)_gene,_partial_cds;_mitochondrial	Query123	Eukaryota_Arthropoda_Remipedia_Nectiopoda	73.279	494	114	14	77	561	108	592	1.30e-41	165
>GQ449283.1_Pleurotus_cystidiosus_strain_ACCC51280_cytochrome_c_oxidase_subunit_1_(CO1)_gene,_partial_cds;_mitochondrial	Query124	Eukaryota_Basidiomycota_Agaricomycetes_Agaricales	94.419	430	24	0	13	442	26	455	0.0	662
>MG196299.1.5315.6868;root_1;Eukaryota_2759;Chordata_7711;Mammalia_40674;Pholidota_9971;Manidae_9972;Phataginus_2736678;Phataginus_tetradactyla_73815	Query125	Eukaryota_Chordata_Mammalia_Primates	81.515	1531	240	42	1	1528	1	1491	0.0	1219
>AM157009.1.<1.>1219;root_1;Eukaryota_2759;Mollusca_6447;Gastropoda_6448;Littorinimorpha_216294;Littorinidae_31212;Echinolittorina_196951;Echinolittorina_vidua_196953	Query126	Eukaryota_Mollusca_Gastropoda_Littorinimorpha	86.299	635	87	0	11	645	1	635	0.0	691
>MT025792.1.<1.>531;root_1;Eukaryota_2759;Echinodermata_7586;Ophiuroidea_7618;Amphilepidida_2783457;Ophiacanthidae_133741;Ophioplinthaca_545820;Ophioplinthaca_defensor_2707533	Query127	Eukaryota_Bacillariophyta_Mediophyceae_Anaulales_Anaulaceae_Anaulus_Anaulus_australis	82.474	97	15	2	434	529	216	311	3.39e-17	84.2
>KP242820.1.<1.>591;root_1;Eukaryota_2759;Mollusca_6447;Gastropoda_6448;order_Lymnaeidae_6521;Lymnaeidae_6521;Ampullaceana_2529395;Ampullaceana_balthica_582868	Query128	Eukaryota_Mollusca_Gastropoda_Lymnaeidae_Lymnaeidae	89.171	591	62	2	2	590	47	637	0.0	736
>MT712159.1.5389.6939;root_1;Eukaryota_2759;Chordata_7711;Aves_8782;Passeriformes_9126;Turdidae_9183;Turdus_9186;Turdus_ruficollis_411525	Query129	Eukaryota_Chordata_Mammalia_Cingulata	81.603	1522	255	24	7	1526	4	1502	0.0	1236
>HF937580.1.<1.>227;root_1;Eukaryota_2759;Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Phytophthora_4783;Phytophthora_tropicalis_137729	Query130	Eukaryota_Oomycota_Oomycota_Peronosporales	96.916	227	7	0	1	227	1	227	4.36e-107	381
>AJ436921.1.<1.>658;root_1;Eukaryota_2759;Nemertea_6217;Enopla_6225;Monostilifera_6227;Tetrastemmatidae_35726;Tetrastemma_77592;Tetrastemma_wilsoni_187759	Query131	Eukaryota_Mollusca_Gastropoda_Architaenioglossa	88.737	657	72	2	3	658	2	657	0.0	802
>MW300847.1.<1.>611;root_1;Eukaryota_2759;Mollusca_6447;Bivalvia_6544;Mytiloida_6546;Mytilidae_6547;Brachidontes_40253;Brachidontes_variabilis_102295	Query132	Eukaryota_Chordata_Ascidiacea_Stolidobranchia	83.333	96	14	2	463	557	516	610	3.03e-18	87.9
>JF494721.1.<1.>623;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Carangiformes_1489907;Carangidae_8157;Trachinotus_173330;Trachinotus_botla_1003818	Query133	Eukaryota_Chordata_Actinopteri_Carangiformes	87.781	622	76	0	1	622	30	651	0.0	728
>KF356196.1.5473.7023;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Siluriformes_7995;Bagridae_31013;Pseudobagrus_78872;Pseudobagrus_trilineatus_1193068	Query134	Eukaryota_Chordata_Coelacanthimorpha_Coelacanthiformes_Coelacanthidae_Latimeria	78.599	1542	317	12	1	1536	1	1535	0.0	1007
>JN027219.1.<1.>652;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Centrarchiformes_1489940;Centrarchidae_8180;Micropterus_27705;Micropterus_dolomieu_147949	Query135	Eukaryota_Chordata_Actinopteri_Centrarchiformes	86.749	649	85	1	1	649	1	648	0.0	721
>MH755666.1.<1.>658;root_1;Eukaryota_2759;Annelida_6340;Clitellata_42113;Crassiclitellata_2803884;Lumbricidae_6392;Dendrobaena_116954;Dendrobaena_octaedra_334867	Query136	Eukaryota_Annelida_Polychaeta_Phyllodocida	80.431	603	117	1	50	652	44	645	6.02e-130	459
>MT496340.1.<1.>507;root_1;Eukaryota_2759;Chordata_7711;Amphibia_8292;Anura_8342;Leptodactylidae_8372;Leptodactylus_47563;Leptodactylus_luctator_2738333	Query137	Eukaryota_Chordata_Actinopteri_Sciaenidae_Sciaenidae	79.441	501	99	3	1	499	62	560	8.02e-98	351
>KX962013.1.<1.>622;root_1;Eukaryota_2759;Rhodophyta_2763;Florideophyceae_2806;Gelidiales_31399;Gelidiaceae_2808;Gelidium_2811;Gelidium_lingulatum_2050034	Query138	Eukaryota_Rhodophyta_Florideophyceae_Gelidiales	87.671	584	69	3	39	622	10	590	0.0	676
>KY207836.1.<1.>644;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Kurtiformes_1489876;Apogonidae_83881;Ostorhinchus_638290;Ostorhinchus_relativus_1960704	Query139	Eukaryota_Chordata_Actinopteri_Kurtiformes	87.362	633	80	0	1	633	26	658	0.0	726
>MH254411.1.<1.>657;root_1;Eukaryota_2759;Mollusca_6447;Gastropoda_6448;Architaenioglossa_75116;Diplommatinidae_356162;Plectostoma_2562845;Plectostoma_concinnum_2562846	Query141	Eukaryota_Mollusca_Gastropoda_Neogastropoda	83.470	611	97	4	7	615	8	616	2.06e-164	573
>MG752502.1.<1.>600;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Characiformes_7991;Serrasalmidae_42495;Pristobrycon_42534;Pristobrycon_striolatus_42536	Query143	Eukaryota_Chordata_Actinopteri_Stomiiformes	83.816	587	95	0	1	587	34	620	5.24e-160	558
>MG856690.1.<1.>652;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Anguilliformes_7933;Congridae_7941;Conger_7942;Conger_oceanicus_94395	Query144	Eukaryota_Chordata_Actinopteri_Anguilliformes	84.663	652	100	0	1	652	1	652	0.0	651
>MK120808.1.<1.>352;root_1;Eukaryota_2759;Chordata_7711;Aves_8782;Sphenisciformes_9230;Spheniscidae_9231;Eudyptes_9235;Eudyptes_sclateri_92688	Query145	Eukaryota_Chordata_Aves_Sphenisciformes_Spheniscidae	95.739	352	15	0	1	352	71	422	5.00e-163	568
>KJ648532.1.<1.>819;root_1;Eukaryota_2759;Rhodophyta_2763;Florideophyceae_2806;Halymeniales_50289;Halymeniaceae_31453;Grateloupia_31454;Grateloupia_jejuensis_1400248	Query146	Eukaryota_Rhodophyta_Florideophyceae_Halymeniales	91.855	663	54	0	3	665	1	663	0.0	926
>MF185417.1.<1.>654;root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Perciformes_8111;Serranidae_30871;Cephalopholis_91742;Cephalopholis_formosa_306585	Query147	Eukaryota_Chordata_Actinopteri_Perciformes	85.047	642	96	0	3	644	3	644	0.0	654
>KT307423.1.<1.>433;root_1;Eukaryota_2759;Chordata_7711;Chondrichthyes_7777;Carcharhiniformes_30483;Scyliorhinidae_7826;Scyliorhinus_7829;Scyliorhinus_canicula_7830	Query148	Eukaryota_Chordata_Chondrichthyes_Carcharhiniformes	87.007	431	56	0	3	433	75	505	4.98e-139	488
>FJ027777.1.<1.>694;root_1;Eukaryota_2759;Chordata_7711;Aves_8782;Passeriformes_9126;Tyrannidae_28728;Mecocerculus_456375;Mecocerculus_leucophrys_456376	Query149	Eukaryota_Chordata_Aves_Cuculiformes	84.235	647	100	2	3	648	3	648	0.0	628
>KY570855.1.<1.>658;root_1;Eukaryota_2759;Mollusca_6447;Gastropoda_6448;Neogastropoda_6479;Turridae_128512;Lophiotoma_356378;Lophiotoma_jickeli_747546	Query150	Eukaryota_Mollusca_Gastropoda_Neogastropoda	87.842	658	80	0	1	658	1	658	0.0	773
>MG333731.1.<1.>935;root_1;Eukaryota_2759;Platyhelminthes_6157;Cestoda_6199;Cyclophyllidea_6201;Taeniidae_6208;Echinococcus_6209;Echinococcus_granulosus_6210	Query151	Eukaryota_Platyhelminthes_Cestoda_Nippotaeniidea_Nippotaeniidae_Nippotaenia_Nippotaenia_chaenogobii	77.454	927	200	9	11	932	274	1196	6.45e-156	545
>MG257749.1.<1.>658;root_1;Eukaryota_2759;Chordata_7711;Amphibia_8292;Caudata_8293;Salamandridae_8314;Paramesotriton_164968;Paramesotriton_chinensis_189294	Query152	Eukaryota_Chordata_Chondrichthyes_Heterodontiformes_Heterodontidae_Heterodontus	77.174	644	143	4	17	658	13	654	8.07e-104	372
>GU723158.1.<1.>658;root_1;Eukaryota_2759;Chordata_7711;Mammalia_40674;Chiroptera_9397;Vespertilionidae_9431;Parastrellus_712815;Parastrellus_hesperus_712816	Query153	Eukaryota_Chordata_Mammalia_Rodentia	83.153	647	109	0	6	652	5	651	5.69e-170	592
>MH251747.1.<1.>606;root_1;Eukaryota_2759;Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Dasyaceae_35164;Dasysiphonia_189633;Dasysiphonia_japonica_2506492	Query154	Eukaryota_Rhodophyta_Florideophyceae_Ceramiales	89.109	606	66	0	1	606	1	606	0.0	754
